"m.z"	"SN"	"QualityFactor"	"Resolution"	"intensity"	"area"	"Acq"
1011.596	78.36	25178.8	7061.6	7803.9	2198	36
1017.993	2.794	174.1	3239.8	276.6	167.3	36
1033.576	7.564	2577.4	6206.8	749.2	244.8	36
1045.523	99.886	23983.2	7382.3	9807.9	2785.8	36
1055.577	2.285	174.9	5967.1	223	78	36
1067.522	16.131	11383.4	6839.8	1580.3	500.4	36
1101.464	4.452	310.2	4590.4	427.6	208.3	36
1104.456	2.395	202.5	7543.6	230.2	71.3	36
1123.492	2.101	126.5	2635.2	201.6	177.1	36
1153.443	2.206	90.5	974	197.9	492.6	36
1170.379	2.781	55.6	3589.5	265.5	216.5	36
1274.716	2.39	188.9	5265.9	223.3	122.5	36
1282.488	2.712	579.9	3464.8	253.5	226.6	36
1296.682	135.961	36199	7741.2	12845.3	4997	36
1303.654	2.103	140.7	2318.6	195.9	252.2	36
1314.678	3.075	183.7	6009.6	286	143.7	36
1318.658	12.629	4828.2	7487.5	1187.7	484.5	36
1338.827	22.601	27073.1	7592.9	2121.3	892.8	36
1352.612	7.189	1407.8	6030.5	664.9	353.1	36
1354.616	4.576	371.9	9871.7	423	134.9	36
1356.613	2.318	117.7	7180.5	214.5	96.1	36
1374.589	2.631	75.7	6535.1	242.4	122.2	36
1467.309	10.165	2097.1	5938.9	904.7	562.5	36
1475.304	2.844	77.7	3513.3	251.5	265.8	36
1529.744	3.397	303.6	4989.2	294.6	235.4	36
1570.683	56.682	55585.2	9315.6	4834.8	2226.2	36
1592.673	3.401	389.4	5487	286.2	226.2	36
1598.686	2.011	312.3	7974.8	169.1	92.3	36
1625.924	2.95	230	5784.5	244.9	190.1	36
1666	13.854	9763.2	8014.8	1135.4	675.2	36
1962.923	2.067	206.2	4814.7	149.1	199.1	36
2097.93	2.108	184.8	4501.4	130.1	212.2	36
2111.994	7.749	2432.6	5471.1	485.5	612.7	36
2130.134	3.282	58.1	4339.7	202.2	319.3	36
2132.91	19.512	18851	5279.3	1195.7	1623.9	36
2147.194	155.491	59202.5	10255	9550.4	6660.7	36
2154.91	2.133	229.4	4515.8	127.3	204.7	36
2161.201	2.163	74.8	6388.4	129.4	142	36
2163.157	4.455	333.2	5119.7	266.8	365.7	36
2169.168	17.712	15732.8	10323.3	1056.5	734.8	36
2179.18	2.725	361.1	7756.2	161.2	148.9	36
2185.127	6.264	2479.9	12368.2	372.6	224.2	36
2191.141	3.375	295.3	8118.6	196.8	175.2	36
2196.836	3.925	915.1	4094.6	224.3	404.8	36
2203.11	13.337	6689.3	10030.4	767.7	560.5	36
2211.105	100.794	46160.5	10274.7	5790.1	4179.3	36
2225.109	27.946	24344.9	10826.5	1588.1	1091.9	36
2233.071	67.545	30489.7	10592.9	3864.7	2726.8	36
2245.681	5.489	319.7	9406.6	308.7	251.6	36
2247.082	15.322	5135.3	7724.5	858.2	830.8	36
2250.054	6.773	828.1	16321.9	381.3	176.7	36
2255.054	8.826	6639.2	11037.5	495.1	339.8	36
2260.035	2.521	85.9	8084	140.2	129.9	36
2266.1	3.257	42.6	4857.6	180.3	276.4	36
2267.998	7.557	361.3	3738.5	416.7	833.4	36
2271.019	5.662	381.8	16577.3	319.3	144.2	36
2283.171	49.942	25332.9	9784.8	2726	2142.8	36
2288.993	4.01	280.8	6833.8	218.1	241.6	36
2292.007	2.565	152.7	25080	145.4	45.3	36
2299.167	16.902	6176.4	9816.8	909.8	710.5	36
2305.14	27.697	22311.5	10334.7	1499.2	1114.1	36
2321.132	8.599	1217.3	7845	457.4	451	36
2327.093	2.021	174.2	5920.3	106.6	142.1	36
2341.085	2.172	131.6	5386.5	113	164.3	36
2707.392	5.077	620.8	8107.9	191.2	230.4	36
2720.29	4.272	628.3	7111.7	159	221.3	36
2779.441	10.615	761.3	7459.5	376.4	506.9	36
2779.94	7.513	1049.8	16096.3	271	181.9	36
2807.302	5.297	455.4	8435.2	182.6	222.8	36
